year,month,date,state_name,cases_new,cases_retreated,rifampicin_resistant_new,rifampicin_resistant_retreated,data_type,note
2020,1,2020-01-01,Telangana,552997,68751,57961,6706,synthetic_demo,Synthetic data for framework demonstration only
2020,2,2020-02-01,Telangana,554964,57907,49935,4918,synthetic_demo,Synthetic data for framework demonstration only
2020,3,2020-03-01,Telangana,542405,55271,43448,4195,synthetic_demo,Synthetic data for framework demonstration only
2020,4,2020-04-01,Telangana,432928,50233,36987,4902,synthetic_demo,Synthetic data for framework demonstration only
2020,5,2020-05-01,Telangana,399205,57709,37654,4896,synthetic_demo,Synthetic data for framework demonstration only
2020,6,2020-06-01,Telangana,405281,60682,37816,5012,synthetic_demo,Synthetic data for framework demonstration only
2020,7,2020-07-01,Telangana,538707,61707,45139,5616,synthetic_demo,Synthetic data for framework demonstration only
2020,8,2020-08-01,Telangana,504625,63071,49093,6565,synthetic_demo,Synthetic data for framework demonstration only
2020,9,2020-09-01,Telangana,617974,104144,56895,7645,synthetic_demo,Synthetic data for framework demonstration only
2020,10,2020-10-01,Telangana,739367,71371,63463,5605,synthetic_demo,Synthetic data for framework demonstration only
2020,11,2020-11-01,Telangana,731271,86545,62920,6587,synthetic_demo,Synthetic data for framework demonstration only
2020,12,2020-12-01,Telangana,660454,94988,57102,8082,synthetic_demo,Synthetic data for framework demonstration only
2021,1,2021-01-01,Telangana,632449,75726,52016,7253,synthetic_demo,Synthetic data for framework demonstration only
2021,2,2021-02-01,Telangana,518300,67831,43455,5860,synthetic_demo,Synthetic data for framework demonstration only
2021,3,2021-03-01,Telangana,490712,50666,39416,4931,synthetic_demo,Synthetic data for framework demonstration only
2021,4,2021-04-01,Telangana,408904,44853,37733,4086,synthetic_demo,Synthetic data for framework demonstration only
2021,5,2021-05-01,Telangana,383981,48943,35407,4516,synthetic_demo,Synthetic data for framework demonstration only
2021,6,2021-06-01,Telangana,433584,48315,34943,3850,synthetic_demo,Synthetic data for framework demonstration only
2021,7,2021-07-01,Telangana,481891,70504,41636,6315,synthetic_demo,Synthetic data for framework demonstration only
2021,8,2021-08-01,Telangana,581680,73495,50180,7273,synthetic_demo,Synthetic data for framework demonstration only
2021,9,2021-09-01,Telangana,603309,70771,53047,5493,synthetic_demo,Synthetic data for framework demonstration only
2021,10,2021-10-01,Telangana,659724,107791,53755,9399,synthetic_demo,Synthetic data for framework demonstration only
2021,11,2021-11-01,Telangana,756064,108224,64113,9306,synthetic_demo,Synthetic data for framework demonstration only
2021,12,2021-12-01,Telangana,691189,97949,56035,8702,synthetic_demo,Synthetic data for framework demonstration only
2022,1,2022-01-01,Telangana,599738,72805,53953,6846,synthetic_demo,Synthetic data for framework demonstration only
2022,2,2022-02-01,Telangana,560827,58059,50578,4348,synthetic_demo,Synthetic data for framework demonstration only
2022,3,2022-03-01,Telangana,500271,57564,39294,5067,synthetic_demo,Synthetic data for framework demonstration only
2022,4,2022-04-01,Telangana,461708,56679,37544,4861,synthetic_demo,Synthetic data for framework demonstration only
2022,5,2022-05-01,Telangana,397786,48445,35078,4436,synthetic_demo,Synthetic data for framework demonstration only
2022,6,2022-06-01,Telangana,449634,50481,39255,4601,synthetic_demo,Synthetic data for framework demonstration only
2022,7,2022-07-01,Telangana,477015,76299,39548,5954,synthetic_demo,Synthetic data for framework demonstration only
2022,8,2022-08-01,Telangana,524488,61200,43369,5142,synthetic_demo,Synthetic data for framework demonstration only
2022,9,2022-09-01,Telangana,662520,79238,58648,7593,synthetic_demo,Synthetic data for framework demonstration only
2022,10,2022-10-01,Telangana,655219,76333,57384,6481,synthetic_demo,Synthetic data for framework demonstration only
2022,11,2022-11-01,Telangana,753863,74562,61633,6339,synthetic_demo,Synthetic data for framework demonstration only
2022,12,2022-12-01,Telangana,712192,74424,62863,6723,synthetic_demo,Synthetic data for framework demonstration only
2023,1,2023-01-01,Telangana,655253,72508,53969,5770,synthetic_demo,Synthetic data for framework demonstration only
2023,2,2023-02-01,Telangana,573873,73746,45038,6146,synthetic_demo,Synthetic data for framework demonstration only
2023,3,2023-03-01,Telangana,478384,65900,43100,6168,synthetic_demo,Synthetic data for framework demonstration only
2023,4,2023-04-01,Telangana,462950,48516,38509,4388,synthetic_demo,Synthetic data for framework demonstration only
2023,5,2023-05-01,Telangana,370139,44422,37497,4423,synthetic_demo,Synthetic data for framework demonstration only
2023,6,2023-06-01,Telangana,410811,50882,40433,4508,synthetic_demo,Synthetic data for framework demonstration only
2023,7,2023-07-01,Telangana,545036,49519,41654,4571,synthetic_demo,Synthetic data for framework demonstration only
2023,8,2023-08-01,Telangana,532461,65682,49201,4764,synthetic_demo,Synthetic data for framework demonstration only
2023,9,2023-09-01,Telangana,599626,82258,56100,6112,synthetic_demo,Synthetic data for framework demonstration only
2023,10,2023-10-01,Telangana,735586,88667,58929,7341,synthetic_demo,Synthetic data for framework demonstration only
2023,11,2023-11-01,Telangana,655232,87872,65917,6800,synthetic_demo,Synthetic data for framework demonstration only
2023,12,2023-12-01,Telangana,651868,100928,57390,7810,synthetic_demo,Synthetic data for framework demonstration only
2017,1,2017-01-01,Uttar Pradesh,4512653,510841,528653,55411,synthetic_demo,Synthetic data for framework demonstration only
2017,2,2017-02-01,Uttar Pradesh,4212672,542894,494455,57969,synthetic_demo,Synthetic data for framework demonstration only
2017,3,2017-03-01,Uttar Pradesh,3984452,390572,414721,51810,synthetic_demo,Synthetic data for framework demonstration only
2017,4,2017-04-01,Uttar Pradesh,3524079,433004,408014,50674,synthetic_demo,Synthetic data for framework demonstration only
2017,5,2017-05-01,Uttar Pradesh,3306285,412222,363202,54587,synthetic_demo,Synthetic data for framework demonstration only
2017,6,2017-06-01,Uttar Pradesh,3055168,465488,405205,55157,synthetic_demo,Synthetic data for framework demonstration only
2017,7,2017-07-01,Uttar Pradesh,3701017,571783,438420,63395,synthetic_demo,Synthetic data for framework demonstration only
2017,8,2017-08-01,Uttar Pradesh,4168187,457826,546582,47910,synthetic_demo,Synthetic data for framework demonstration only
2017,9,2017-09-01,Uttar Pradesh,5130460,583603,634149,75136,synthetic_demo,Synthetic data for framework demonstration only
2017,10,2017-10-01,Uttar Pradesh,5073981,561398,640408,73989,synthetic_demo,Synthetic data for framework demonstration only
2017,11,2017-11-01,Uttar Pradesh,5585721,727398,631012,90348,synthetic_demo,Synthetic data for framework demonstration only
2017,12,2017-12-01,Uttar Pradesh,4567478,750522,634812,94922,synthetic_demo,Synthetic data for framework demonstration only
2018,1,2018-01-01,Uttar Pradesh,4693239,419609,610846,52591,synthetic_demo,Synthetic data for framework demonstration only
2018,2,2018-02-01,Uttar Pradesh,4146527,511293,461341,64243,synthetic_demo,Synthetic data for framework demonstration only
2018,3,2018-03-01,Uttar Pradesh,3759449,509255,476902,67300,synthetic_demo,Synthetic data for framework demonstration only
2018,4,2018-04-01,Uttar Pradesh,3355941,366873,370624,40596,synthetic_demo,Synthetic data for framework demonstration only
2018,5,2018-05-01,Uttar Pradesh,2989225,421457,374563,54003,synthetic_demo,Synthetic data for framework demonstration only
2018,6,2018-06-01,Uttar Pradesh,3226340,365054,384066,48359,synthetic_demo,Synthetic data for framework demonstration only
2018,7,2018-07-01,Uttar Pradesh,4039798,402822,463918,50910,synthetic_demo,Synthetic data for framework demonstration only
2018,8,2018-08-01,Uttar Pradesh,3806497,474435,483263,65043,synthetic_demo,Synthetic data for framework demonstration only
2018,9,2018-09-01,Uttar Pradesh,4946160,681615,624956,88934,synthetic_demo,Synthetic data for framework demonstration only
2018,10,2018-10-01,Uttar Pradesh,4901272,613290,659235,74251,synthetic_demo,Synthetic data for framework demonstration only
2018,11,2018-11-01,Uttar Pradesh,5799027,643356,645832,81499,synthetic_demo,Synthetic data for framework demonstration only
2018,12,2018-12-01,Uttar Pradesh,5481504,548183,635397,64284,synthetic_demo,Synthetic data for framework demonstration only
2019,1,2019-01-01,Uttar Pradesh,4822775,587935,619194,67106,synthetic_demo,Synthetic data for framework demonstration only
2019,2,2019-02-01,Uttar Pradesh,4314607,482497,490461,65291,synthetic_demo,Synthetic data for framework demonstration only
2019,3,2019-03-01,Uttar Pradesh,3999292,419921,432443,43904,synthetic_demo,Synthetic data for framework demonstration only
2019,4,2019-04-01,Uttar Pradesh,3396357,335008,364008,40665,synthetic_demo,Synthetic data for framework demonstration only
2019,5,2019-05-01,Uttar Pradesh,2956339,447941,339127,55919,synthetic_demo,Synthetic data for framework demonstration only
2019,6,2019-06-01,Uttar Pradesh,3013470,507397,420390,64268,synthetic_demo,Synthetic data for framework demonstration only
2019,7,2019-07-01,Uttar Pradesh,3650957,441862,490986,53269,synthetic_demo,Synthetic data for framework demonstration only
2019,8,2019-08-01,Uttar Pradesh,3773295,415027,513758,47978,synthetic_demo,Synthetic data for framework demonstration only
2019,9,2019-09-01,Uttar Pradesh,5011700,690002,573267,86324,synthetic_demo,Synthetic data for framework demonstration only
2019,10,2019-10-01,Uttar Pradesh,5358208,678950,671900,70125,synthetic_demo,Synthetic data for framework demonstration only
2019,11,2019-11-01,Uttar Pradesh,4895919,634950,633819,70294,synthetic_demo,Synthetic data for framework demonstration only
2019,12,2019-12-01,Uttar Pradesh,5163869,522666,570424,60891,synthetic_demo,Synthetic data for framework demonstration only
2020,1,2020-01-01,Uttar Pradesh,4919333,582862,557232,74254,synthetic_demo,Synthetic data for framework demonstration only
2020,2,2020-02-01,Uttar Pradesh,4590205,586591,543287,75409,synthetic_demo,Synthetic data for framework demonstration only
2020,3,2020-03-01,Uttar Pradesh,3444028,444227,417390,55080,synthetic_demo,Synthetic data for framework demonstration only
2020,4,2020-04-01,Uttar Pradesh,3240429,439776,406178,44361,synthetic_demo,Synthetic data for framework demonstration only
2020,5,2020-05-01,Uttar Pradesh,3160166,351378,392131,41455,synthetic_demo,Synthetic data for framework demonstration only
2020,6,2020-06-01,Uttar Pradesh,3115071,335576,393990,40794,synthetic_demo,Synthetic data for framework demonstration only
2020,7,2020-07-01,Uttar Pradesh,3955287,445248,429176,54065,synthetic_demo,Synthetic data for framework demonstration only
2020,8,2020-08-01,Uttar Pradesh,4380584,488171,544713,62025,synthetic_demo,Synthetic data for framework demonstration only
2020,9,2020-09-01,Uttar Pradesh,5245266,661841,619185,86224,synthetic_demo,Synthetic data for framework demonstration only
2020,10,2020-10-01,Uttar Pradesh,5280610,614816,626424,79866,synthetic_demo,Synthetic data for framework demonstration only
2020,11,2020-11-01,Uttar Pradesh,5296956,697419,641760,84546,synthetic_demo,Synthetic data for framework demonstration only
2020,12,2020-12-01,Uttar Pradesh,5202810,793605,558594,100077,synthetic_demo,Synthetic data for framework demonstration only
2021,1,2021-01-01,Uttar Pradesh,4315086,627774,545477,67946,synthetic_demo,Synthetic data for framework demonstration only
2021,2,2021-02-01,Uttar Pradesh,4243227,521784,553913,61711,synthetic_demo,Synthetic data for framework demonstration only
2021,3,2021-03-01,Uttar Pradesh,4052935,508287,495719,69110,synthetic_demo,Synthetic data for framework demonstration only
2021,4,2021-04-01,Uttar Pradesh,3614259,409494,382972,57454,synthetic_demo,Synthetic data for framework demonstration only
2021,5,2021-05-01,Uttar Pradesh,3250317,348816,381498,40388,synthetic_demo,Synthetic data for framework demonstration only
2021,6,2021-06-01,Uttar Pradesh,3041693,359720,394360,47368,synthetic_demo,Synthetic data for framework demonstration only
2021,7,2021-07-01,Uttar Pradesh,3407905,469135,425114,64566,synthetic_demo,Synthetic data for framework demonstration only
2021,8,2021-08-01,Uttar Pradesh,4166003,545593,513964,59904,synthetic_demo,Synthetic data for framework demonstration only
2021,9,2021-09-01,Uttar Pradesh,5268053,598398,533363,82613,synthetic_demo,Synthetic data for framework demonstration only
2021,10,2021-10-01,Uttar Pradesh,4931176,744255,640564,92157,synthetic_demo,Synthetic data for framework demonstration only
2021,11,2021-11-01,Uttar Pradesh,5784470,538929,641770,67648,synthetic_demo,Synthetic data for framework demonstration only
2021,12,2021-12-01,Uttar Pradesh,4816740,763428,654321,98312,synthetic_demo,Synthetic data for framework demonstration only
2022,1,2022-01-01,Uttar Pradesh,4874247,628659,550398,77696,synthetic_demo,Synthetic data for framework demonstration only
2022,2,2022-02-01,Uttar Pradesh,4009045,417653,516669,53223,synthetic_demo,Synthetic data for framework demonstration only
2022,3,2022-03-01,Uttar Pradesh,3483913,447090,458001,56709,synthetic_demo,Synthetic data for framework demonstration only
2022,4,2022-04-01,Uttar Pradesh,3257260,395822,406899,51039,synthetic_demo,Synthetic data for framework demonstration only
2022,5,2022-05-01,Uttar Pradesh,3035084,458266,352831,58728,synthetic_demo,Synthetic data for framework demonstration only
2022,6,2022-06-01,Uttar Pradesh,3314761,352228,362799,44743,synthetic_demo,Synthetic data for framework demonstration only
2022,7,2022-07-01,Uttar Pradesh,3743528,497516,476965,59156,synthetic_demo,Synthetic data for framework demonstration only
2022,8,2022-08-01,Uttar Pradesh,3898875,640579,557613,77056,synthetic_demo,Synthetic data for framework demonstration only
2022,9,2022-09-01,Uttar Pradesh,4781541,789760,573386,95063,synthetic_demo,Synthetic data for framework demonstration only
2022,10,2022-10-01,Uttar Pradesh,4796546,533801,627897,64532,synthetic_demo,Synthetic data for framework demonstration only
2022,11,2022-11-01,Uttar Pradesh,5286548,589630,610485,82340,synthetic_demo,Synthetic data for framework demonstration only
2022,12,2022-12-01,Uttar Pradesh,4687565,646423,568660,78046,synthetic_demo,Synthetic data for framework demonstration only
2023,1,2023-01-01,Uttar Pradesh,4930887,553126,604903,67721,synthetic_demo,Synthetic data for framework demonstration only
2023,2,2023-02-01,Uttar Pradesh,4240271,456298,486044,50578,synthetic_demo,Synthetic data for framework demonstration only
2023,3,2023-03-01,Uttar Pradesh,3686059,443538,413500,53437,synthetic_demo,Synthetic data for framework demonstration only
2023,4,2023-04-01,Uttar Pradesh,3321425,454102,408926,49440,synthetic_demo,Synthetic data for framework demonstration only
2023,5,2023-05-01,Uttar Pradesh,3042842,307947,367311,36295,synthetic_demo,Synthetic data for framework demonstration only
2023,6,2023-06-01,Uttar Pradesh,3452941,434660,439616,51684,synthetic_demo,Synthetic data for framework demonstration only
2023,7,2023-07-01,Uttar Pradesh,3991002,498705,459152,60857,synthetic_demo,Synthetic data for framework demonstration only
2023,8,2023-08-01,Uttar Pradesh,3790122,478819,485317,53656,synthetic_demo,Synthetic data for framework demonstration only
2023,9,2023-09-01,Uttar Pradesh,4967817,686386,612239,69195,synthetic_demo,Synthetic data for framework demonstration only
2023,10,2023-10-01,Uttar Pradesh,4721139,691902,620271,74810,synthetic_demo,Synthetic data for framework demonstration only
2023,11,2023-11-01,Uttar Pradesh,5550422,826857,686134,99564,synthetic_demo,Synthetic data for framework demonstration only
2023,12,2023-12-01,Uttar Pradesh,5252339,535724,676865,60526,synthetic_demo,Synthetic data for framework demonstration only
2017,1,2017-01-01,West Bengal,1668163,197166,178354,18493,synthetic_demo,Synthetic data for framework demonstration only
2017,2,2017-02-01,West Bengal,1498070,170103,156586,17029,synthetic_demo,Synthetic data for framework demonstration only
2017,3,2017-03-01,West Bengal,1361742,156385,121880,16337,synthetic_demo,Synthetic data for framework demonstration only
2017,4,2017-04-01,West Bengal,1190264,162703,113031,15259,synthetic_demo,Synthetic data for framework demonstration only
2017,5,2017-05-01,West Bengal,1092076,135953,119071,13864,synthetic_demo,Synthetic data for framework demonstration only
2017,6,2017-06-01,West Bengal,1246666,151238,122135,13612,synthetic_demo,Synthetic data for framework demonstration only
2017,7,2017-07-01,West Bengal,1244351,184137,126156,20743,synthetic_demo,Synthetic data for framework demonstration only
2017,8,2017-08-01,West Bengal,1585100,208535,160309,22883,synthetic_demo,Synthetic data for framework demonstration only
2017,9,2017-09-01,West Bengal,1612783,264159,173904,24370,synthetic_demo,Synthetic data for framework demonstration only
2017,10,2017-10-01,West Bengal,1760953,169448,166946,19413,synthetic_demo,Synthetic data for framework demonstration only
2017,11,2017-11-01,West Bengal,1756521,245899,170371,21755,synthetic_demo,Synthetic data for framework demonstration only
2017,12,2017-12-01,West Bengal,1810279,249291,177949,27947,synthetic_demo,Synthetic data for framework demonstration only
2018,1,2018-01-01,West Bengal,1743413,203621,149936,23351,synthetic_demo,Synthetic data for framework demonstration only
2018,2,2018-02-01,West Bengal,1523392,230800,161865,19118,synthetic_demo,Synthetic data for framework demonstration only
2018,3,2018-03-01,West Bengal,1233103,177208,122839,16831,synthetic_demo,Synthetic data for framework demonstration only
2018,4,2018-04-01,West Bengal,1295857,185010,123198,16606,synthetic_demo,Synthetic data for framework demonstration only
2018,5,2018-05-01,West Bengal,1030081,109985,103193,12850,synthetic_demo,Synthetic data for framework demonstration only
2018,6,2018-06-01,West Bengal,1100038,177731,110907,15688,synthetic_demo,Synthetic data for framework demonstration only
2018,7,2018-07-01,West Bengal,1413570,215763,143579,21322,synthetic_demo,Synthetic data for framework demonstration only
2018,8,2018-08-01,West Bengal,1437587,200093,151816,21346,synthetic_demo,Synthetic data for framework demonstration only
2018,9,2018-09-01,West Bengal,1772707,238714,159043,26089,synthetic_demo,Synthetic data for framework demonstration only
2018,10,2018-10-01,West Bengal,1950642,254577,186286,23893,synthetic_demo,Synthetic data for framework demonstration only
2018,11,2018-11-01,West Bengal,2063884,206385,204186,19464,synthetic_demo,Synthetic data for framework demonstration only
2018,12,2018-12-01,West Bengal,1839710,228013,162499,20239,synthetic_demo,Synthetic data for framework demonstration only
2019,1,2019-01-01,West Bengal,1518065,169952,157823,17641,synthetic_demo,Synthetic data for framework demonstration only
2019,2,2019-02-01,West Bengal,1653856,192703,144105,18445,synthetic_demo,Synthetic data for framework demonstration only
2019,3,2019-03-01,West Bengal,1430658,161082,136186,16288,synthetic_demo,Synthetic data for framework demonstration only
2019,4,2019-04-01,West Bengal,1249050,119161,106939,11941,synthetic_demo,Synthetic data for framework demonstration only
2019,5,2019-05-01,West Bengal,1201900,154943,111415,14301,synthetic_demo,Synthetic data for framework demonstration only
2019,6,2019-06-01,West Bengal,1101217,138025,123323,13044,synthetic_demo,Synthetic data for framework demonstration only
2019,7,2019-07-01,West Bengal,1443701,174896,130127,16607,synthetic_demo,Synthetic data for framework demonstration only
2019,8,2019-08-01,West Bengal,1654514,171698,150911,15654,synthetic_demo,Synthetic data for framework demonstration only
2019,9,2019-09-01,West Bengal,1595037,232412,179729,19864,synthetic_demo,Synthetic data for framework demonstration only
2019,10,2019-10-01,West Bengal,1651408,196401,172720,18130,synthetic_demo,Synthetic data for framework demonstration only
2019,11,2019-11-01,West Bengal,1831160,191520,189498,20065,synthetic_demo,Synthetic data for framework demonstration only
2019,12,2019-12-01,West Bengal,1673798,271160,183681,27237,synthetic_demo,Synthetic data for framework demonstration only
2020,1,2020-01-01,West Bengal,1508015,200212,147546,20556,synthetic_demo,Synthetic data for framework demonstration only
2020,2,2020-02-01,West Bengal,1464479,169215,144796,18730,synthetic_demo,Synthetic data for framework demonstration only
2020,3,2020-03-01,West Bengal,1412549,164954,132181,15578,synthetic_demo,Synthetic data for framework demonstration only
2020,4,2020-04-01,West Bengal,1198621,127052,107920,12168,synthetic_demo,Synthetic data for framework demonstration only
2020,5,2020-05-01,West Bengal,1075519,150858,106721,14759,synthetic_demo,Synthetic data for framework demonstration only
2020,6,2020-06-01,West Bengal,1100325,149538,112535,16943,synthetic_demo,Synthetic data for framework demonstration only
2020,7,2020-07-01,West Bengal,1397274,141393,128403,15540,synthetic_demo,Synthetic data for framework demonstration only
2020,8,2020-08-01,West Bengal,1408589,175564,139908,15737,synthetic_demo,Synthetic data for framework demonstration only
2020,9,2020-09-01,West Bengal,1815745,205518,174193,20790,synthetic_demo,Synthetic data for framework demonstration only
2020,10,2020-10-01,West Bengal,1954335,235283,173832,22900,synthetic_demo,Synthetic data for framework demonstration only
2020,11,2020-11-01,West Bengal,1815822,266190,188471,23283,synthetic_demo,Synthetic data for framework demonstration only
2020,12,2020-12-01,West Bengal,1943396,190627,178260,19685,synthetic_demo,Synthetic data for framework demonstration only
2021,1,2021-01-01,West Bengal,1686413,165347,175701,16578,synthetic_demo,Synthetic data for framework demonstration only
2021,2,2021-02-01,West Bengal,1587403,177227,149220,16794,synthetic_demo,Synthetic data for framework demonstration only
2021,3,2021-03-01,West Bengal,1393928,177654,138422,18275,synthetic_demo,Synthetic data for framework demonstration only
2021,4,2021-04-01,West Bengal,1183864,140535,125136,15129,synthetic_demo,Synthetic data for framework demonstration only
2021,5,2021-05-01,West Bengal,1079993,144258,106426,12934,synthetic_demo,Synthetic data for framework demonstration only
2021,6,2021-06-01,West Bengal,1124735,172577,120227,16548,synthetic_demo,Synthetic data for framework demonstration only
2021,7,2021-07-01,West Bengal,1334675,182292,120394,16962,synthetic_demo,Synthetic data for framework demonstration only
2021,8,2021-08-01,West Bengal,1579732,148195,158207,14888,synthetic_demo,Synthetic data for framework demonstration only
2021,9,2021-09-01,West Bengal,1798765,229381,162469,20454,synthetic_demo,Synthetic data for framework demonstration only
2021,10,2021-10-01,West Bengal,1670437,168238,178569,17067,synthetic_demo,Synthetic data for framework demonstration only
2021,11,2021-11-01,West Bengal,2020086,206371,186938,21389,synthetic_demo,Synthetic data for framework demonstration only
2021,12,2021-12-01,West Bengal,1675223,207426,164949,19158,synthetic_demo,Synthetic data for framework demonstration only
2022,1,2022-01-01,West Bengal,1757747,190282,154206,18653,synthetic_demo,Synthetic data for framework demonstration only
2022,2,2022-02-01,West Bengal,1542963,217264,156069,20382,synthetic_demo,Synthetic data for framework demonstration only
2022,3,2022-03-01,West Bengal,1295053,127279,132254,13182,synthetic_demo,Synthetic data for framework demonstration only
2022,4,2022-04-01,West Bengal,1305267,178998,121198,16663,synthetic_demo,Synthetic data for framework demonstration only
2022,5,2022-05-01,West Bengal,1028915,154986,117535,14158,synthetic_demo,Synthetic data for framework demonstration only
2022,6,2022-06-01,West Bengal,1135017,150200,115294,15402,synthetic_demo,Synthetic data for framework demonstration only
2022,7,2022-07-01,West Bengal,1419203,154070,126204,13809,synthetic_demo,Synthetic data for framework demonstration only
2022,8,2022-08-01,West Bengal,1459398,181925,150646,20333,synthetic_demo,Synthetic data for framework demonstration only
2022,9,2022-09-01,West Bengal,1618810,188800,155847,17358,synthetic_demo,Synthetic data for framework demonstration only
2022,10,2022-10-01,West Bengal,1735852,225781,187662,20585,synthetic_demo,Synthetic data for framework demonstration only
2022,11,2022-11-01,West Bengal,1962546,286726,194820,28327,synthetic_demo,Synthetic data for framework demonstration only
2022,12,2022-12-01,West Bengal,1950964,178911,165307,18436,synthetic_demo,Synthetic data for framework demonstration only
2023,1,2023-01-01,West Bengal,1651366,170466,169000,17982,synthetic_demo,Synthetic data for framework demonstration only
2023,2,2023-02-01,West Bengal,1469919,197030,148984,17849,synthetic_demo,Synthetic data for framework demonstration only
2023,3,2023-03-01,West Bengal,1374550,132916,141979,12575,synthetic_demo,Synthetic data for framework demonstration only
2023,4,2023-04-01,West Bengal,1234335,136451,111096,14218,synthetic_demo,Synthetic data for framework demonstration only
2023,5,2023-05-01,West Bengal,1126320,177388,118679,14596,synthetic_demo,Synthetic data for framework demonstration only
2023,6,2023-06-01,West Bengal,1249536,142389,106842,14871,synthetic_demo,Synthetic data for framework demonstration only
2023,7,2023-07-01,West Bengal,1446061,181186,121002,16715,synthetic_demo,Synthetic data for framework demonstration only
2023,8,2023-08-01,West Bengal,1406315,205994,133414,22002,synthetic_demo,Synthetic data for framework demonstration only
2023,9,2023-09-01,West Bengal,1828351,201474,175744,19752,synthetic_demo,Synthetic data for framework demonstration only
2023,10,2023-10-01,West Bengal,1671900,244094,190651,25428,synthetic_demo,Synthetic data for framework demonstration only
2023,11,2023-11-01,West Bengal,1764921,238778,188035,26026,synthetic_demo,Synthetic data for framework demonstration only
2023,12,2023-12-01,West Bengal,1901094,198177,178118,20372,synthetic_demo,Synthetic data for framework demonstration only
